graph_id,src,dst,ef_0
BACE_642,17,18,2.0
BACE_642,18,17,2.0
BACE_642,17,19,1.0
BACE_642,19,17,1.0
BACE_642,19,20,1.0
BACE_642,20,19,1.0
BACE_642,20,21,1.0
BACE_642,21,20,1.0
BACE_642,21,22,1.0
BACE_642,22,21,1.0
BACE_642,22,23,1.5
BACE_642,23,22,1.5
BACE_642,23,24,1.5
BACE_642,24,23,1.5
BACE_642,24,25,1.5
BACE_642,25,24,1.5
BACE_642,25,26,1.5
BACE_642,26,25,1.5
BACE_642,26,27,1.5
BACE_642,27,26,1.5
BACE_642,20,28,1.0
BACE_642,28,20,1.0
BACE_642,28,29,1.0
BACE_642,29,28,1.0
BACE_642,28,30,1.0
BACE_642,30,28,1.0
BACE_642,30,31,1.0
BACE_642,31,30,1.0
BACE_642,31,32,1.0
BACE_642,32,31,1.0
BACE_642,32,33,1.0
BACE_642,33,32,1.0
BACE_642,33,34,1.5
BACE_642,34,33,1.5
BACE_642,34,35,1.5
BACE_642,35,34,1.5
BACE_642,35,36,1.5
BACE_642,36,35,1.5
BACE_642,36,37,1.5
BACE_642,37,36,1.5
BACE_642,37,38,1.5
BACE_642,38,37,1.5
BACE_642,35,39,1.0
BACE_642,39,35,1.0
BACE_642,39,40,3.0
BACE_642,40,39,3.0
BACE_642,7,0,1.0
BACE_642,0,7,1.0
BACE_642,16,8,1.5
BACE_642,8,16,1.5
BACE_642,27,22,1.5
BACE_642,22,27,1.5
BACE_642,38,33,1.5
BACE_642,33,38,1.5
BACE_1062,0,1,1.0
BACE_1062,1,0,1.0
BACE_1062,1,2,1.0
BACE_1062,2,1,1.0
BACE_1062,2,3,1.0
BACE_1062,3,2,1.0
BACE_1062,3,4,2.0
BACE_1062,4,3,2.0
BACE_1062,4,5,1.0
BACE_1062,5,4,1.0
BACE_1062,5,6,1.0
BACE_1062,6,5,1.0
BACE_1062,5,7,1.0
BACE_1062,7,5,1.0
BACE_1062,7,8,1.5
BACE_1062,8,7,1.5
BACE_1062,8,9,1.5
BACE_1062,9,8,1.5
BACE_1062,9,10,1.5
BACE_1062,10,9,1.5
BACE_1062,10,11,1.5
BACE_1062,11,10,1.5
BACE_1062,11,12,1.5
BACE_1062,12,11,1.5
BACE_1062,9,13,1.0
BACE_1062,13,9,1.0
BACE_1062,13,14,1.5
BACE_1062,14,13,1.5
BACE_1062,14,15,1.5
BACE_1062,15,14,1.5
BACE_1062,15,16,1.0
BACE_1062,16,15,1.0
BACE_1062,16,17,1.0
BACE_1062,17,16,1.0
BACE_1062,15,18,1.5
BACE_1062,18,15,1.5
BACE_1062,18,19,1.5
BACE_1062,19,18,1.5
BACE_1062,19,20,1.5
BACE_1062,20,19,1.5
BACE_1062,3,21,1.0
BACE_1062,21,3,1.0
BACE_1062,5,0,1.0
BACE_1062,0,5,1.0
BACE_1062,12,7,1.5
BACE_1062,7,12,1.5
BACE_1062,20,13,1.5
BACE_1062,13,20,1.5
BACE_329,0,1,2.0
BACE_329,1,0,2.0
BACE_329,0,2,2.0
BACE_329,2,0,2.0
BACE_329,0,3,1.0
BACE_329,3,0,1.0
BACE_329,3,4,1.0
BACE_329,4,3,1.0
BACE_329,4,5,1.5
BACE_329,5,4,1.5
BACE_329,5,6,1.5
BACE_329,6,5,1.5
BACE_329,6,7,1.5
BACE_329,7,6,1.5
BACE_329,7,8,1.5
BACE_329,8,7,1.5
BACE_329,8,9,1.5
BACE_329,9,8,1.5
BACE_329,9,10,1.5
BACE_329,10,9,1.5
BACE_329,10,11,1.5
BACE_329,11,10,1.5
BACE_329,11,12,1.0
BACE_329,12,11,1.0
BACE_329,12,13,1.0
BACE_329,13,12,1.0
BACE_329,11,14,1.5
BACE_329,14,11,1.5
BACE_329,9,15,1.0
BACE_329,15,9,1.0
BACE_329,15,16,1.0
BACE_329,16,15,1.0
BACE_329,6,17,1.0
BACE_329,17,6,1.0
BACE_329,17,18,2.0
BACE_329,18,17,2.0
BACE_329,17,19,1.0
BACE_329,19,17,1.0
BACE_329,19,20,1.0
BACE_329,20,19,1.0
BACE_329,20,21,1.0
BACE_329,21,20,1.0
BACE_329,21,22,1.0
BACE_329,22,21,1.0
BACE_329,22,23,1.5
BACE_329,23,22,1.5
BACE_329,23,24,1.5
BACE_329,24,23,1.5
BACE_329,24,25,1.5
BACE_329,25,24,1.5
BACE_329,25,26,1.5
BACE_329,26,25,1.5
BACE_329,26,27,1.5
BACE_329,27,26,1.5
BACE_329,20,28,1.0
BACE_329,28,20,1.0
BACE_329,28,29,1.0
BACE_329,29,28,1.0
BACE_329,28,30,1.0
BACE_329,30,28,1.0
BACE_329,30,31,1.0
BACE_329,31,30,1.0
BACE_329,31,32,1.0
BACE_329,32,31,1.0
BACE_329,32,33,1.0
BACE_329,33,32,1.0
BACE_329,33,34,1.0
BACE_329,34,33,1.0
BACE_329,34,35,1.0
BACE_329,35,34,1.0
BACE_329,35,36,1.0
BACE_329,36,35,1.0
BACE_329,36,37,1.0
BACE_329,37,36,1.0
BACE_329,3,38,1.0
BACE_329,38,3,1.0
BACE_329,13,0,1.0
BACE_329,0,13,1.0
BACE_329,27,22,1.5
BACE_329,22,27,1.5
BACE_329,37,32,1.0
BACE_329,32,37,1.0
BACE_329,14,4,1.5
BACE_329,4,14,1.5
BACE_329,14,8,1.5
BACE_329,8,14,1.5
BACE_629,0,1,2.0
BACE_629,1,0,2.0
BACE_629,0,2,2.0
BACE_629,2,0,2.0
BACE_629,0,3,1.0
BACE_629,3,0,1.0
BACE_629,3,4,1.0
BACE_629,4,3,1.0
BACE_629,4,5,1.0
BACE_629,5,4,1.0
BACE_629,5,6,1.0
BACE_629,6,5,1.0
BACE_629,6,7,1.5
BACE_629,7,6,1.5
BACE_629,7,8,1.5
BACE_629,8,7,1.5
BACE_629,8,9,1.0
BACE_629,9,8,1.0
BACE_629,9,10,1.0
BACE_629,10,9,1.0
BACE_629,10,11,1.0
BACE_629,11,10,1.0
BACE_629,11,12,1.0
BACE_629,12,11,1.0
BACE_629,11,13,1.0
BACE_629,13,11,1.0
BACE_629,11,14,1.0
BACE_629,14,11,1.0
BACE_629,8,15,1.5
BACE_629,15,8,1.5
BACE_629,15,16,1.0
BACE_629,16,15,1.0
BACE_629,15,17,1.5
BACE_629,17,15,1.5
BACE_629,17,18,1.5
BACE_629,18,17,1.5
BACE_629,4,19,1.0
BACE_629,19,4,1.0
BACE_629,19,20,1.0
BACE_629,20,19,1.0
BACE_629,19,21,1.0
BACE_629,21,19,1.0
BACE_629,21,22,1.0
BACE_629,22,21,1.0
BACE_629,22,23,1.0
BACE_629,23,22,1.0
BACE_629,23,24,1.0
BACE_629,24,23,1.0
BACE_629,24,25,1.5
BACE_629,25,24,1.5
BACE_629,25,26,1.5
BACE_629,26,25,1.5
BACE_629,26,27,1.5
BACE_629,27,26,1.5
BACE_629,27,28,1.5
BACE_629,28,27,1.5
BACE_629,28,29,1.5
BACE_629,29,28,1.5
BACE_629,26,30,1.0
BACE_629,30,26,1.0
BACE_629,30,31,1.0
BACE_629,31,30,1.0
BACE_629,30,32,1.0
BACE_629,32,30,1.0
BACE_629,30,33,1.0
BACE_629,33,30,1.0
BACE_629,21,34,1.0
BACE_629,34,21,1.0
BACE_629,34,0,1.0
BACE_629,0,34,1.0
BACE_629,18,6,1.5
BACE_629,6,18,1.5
BACE_629,29,24,1.5
BACE_629,24,29,1.5
BACE_1539,0,1,1.5
BACE_1539,1,0,1.5
BACE_1539,1,2,1.5
BACE_1539,2,1,1.5
BACE_1539,2,3,1.5
BACE_1539,3,2,1.5
BACE_1539,3,4,1.5
BACE_1539,4,3,1.5
BACE_1539,4,5,1.0
BACE_1539,5,4,1.0
BACE_1539,5,6,1.0
BACE_1539,6,5,1.0
BACE_1539,6,7,1.0
BACE_1539,7,6,1.0
BACE_1539,7,8,2.0
BACE_1539,8,7,2.0
BACE_1539,8,9,1.0
BACE_1539,9,8,1.0
BACE_1539,9,10,1.0
BACE_1539,10,9,1.0
BACE_1539,10,11,1.0
BACE_1539,11,10,1.0
BACE_1539,11,12,1.5
BACE_1539,12,11,1.5
BACE_1539,12,13,1.5
BACE_1539,13,12,1.5
BACE_1539,13,14,1.5
BACE_1539,14,13,1.5
BACE_1539,14,15,1.5
BACE_1539,15,14,1.5
BACE_1539,15,16,1.5
BACE_1539,16,15,1.5
BACE_1539,9,17,1.0
BACE_1539,17,9,1.0
BACE_1539,9,18,1.0
BACE_1539,18,9,1.0
BACE_1539,5,19,1.0
BACE_1539,19,5,1.0
BACE_1539,19,20,1.0
BACE_1539,20,19,1.0
BACE_1539,20,21,1.5
BACE_1539,21,20,1.5
BACE_1539,21,22,1.5
BACE_1539,22,21,1.5
BACE_1539,22,23,1.5
BACE_1539,23,22,1.5
BACE_1539,23,24,1.5
BACE_1539,24,23,1.5
BACE_1539,24,25,1.5
BACE_1539,25,24,1.5
BACE_1539,4,0,1.5
BACE_1539,0,4,1.5
BACE_1539,12,7,1.0
BACE_1539,7,12,1.0
BACE_1539,25,20,1.5
BACE_1539,20,25,1.5
BACE_1539,16,11,1.5
BACE_1539,11,16,1.5
BACE_1059,0,1,1.0
BACE_1059,1,0,1.0
BACE_1059,0,2,1.0
BACE_1059,2,0,1.0
BACE_1059,2,3,1.5
BACE_1059,3,2,1.5
BACE_1059,3,4,1.5
BACE_1059,4,3,1.5
BACE_1059,4,5,1.5
BACE_1059,5,4,1.5
BACE_1059,5,6,1.5
BACE_1059,6,5,1.5
BACE_1059,6,7,1.5
BACE_1059,7,6,1.5
BACE_1059,7,8,1.0
BACE_1059,8,7,1.0
BACE_1059,5,9,1.0
BACE_1059,9,5,1.0
BACE_1059,9,10,1.0
BACE_1059,10,9,1.0
BACE_1059,10,11,2.0
BACE_1059,11,10,2.0
BACE_1059,11,12,1.0
BACE_1059,12,11,1.0
BACE_1059,11,13,1.0
BACE_1059,13,11,1.0
BACE_1059,13,14,1.0
BACE_1059,14,13,1.0
BACE_1059,13,15,1.0
BACE_1059,15,13,1.0
BACE_1059,15,16,2.0
BACE_1059,16,15,2.0
BACE_1059,9,17,1.0
BACE_1059,17,9,1.0
BACE_1059,17,18,1.5
BACE_1059,18,17,1.5
BACE_1059,18,19,1.5
BACE_1059,19,18,1.5
BACE_1059,19,20,1.0
BACE_1059,20,19,1.0
BACE_1059,20,21,1.5
BACE_1059,21,20,1.5
BACE_1059,21,22,1.5
BACE_1059,22,21,1.5
BACE_1059,22,23,1.5
BACE_1059,23,22,1.5
BACE_1059,23,24,1.5
BACE_1059,24,23,1.5
BACE_1059,24,25,1.5
BACE_1059,25,24,1.5
BACE_1059,19,26,1.5
BACE_1059,26,19,1.5
BACE_1059,26,27,1.5
BACE_1059,27,26,1.5
BACE_1059,27,28,1.5
BACE_1059,28,27,1.5
BACE_1059,26,29,1.0
BACE_1059,29,26,1.0
BACE_1059,29,30,3.0
BACE_1059,30,29,3.0
BACE_1059,7,2,1.5
BACE_1059,2,7,1.5
BACE_1059,15,9,1.0
BACE_1059,9,15,1.0
BACE_1059,28,17,1.5
BACE_1059,17,28,1.5
BACE_1059,25,20,1.5
BACE_1059,20,25,1.5
BACE_386,0,1,1.5
BACE_386,1,0,1.5
BACE_386,1,2,1.5
BACE_386,2,1,1.5
BACE_386,2,3,1.5
BACE_386,3,2,1.5
BACE_386,3,4,1.5
BACE_386,4,3,1.5
BACE_386,4,5,1.0
BACE_386,5,4,1.0
BACE_386,5,6,1.5
BACE_386,6,5,1.5
BACE_386,6,7,1.5
BACE_386,7,6,1.5
BACE_386,7,8,1.5
BACE_386,8,7,1.5
BACE_386,8,9,1.5
BACE_386,9,8,1.5
BACE_386,9,10,1.5
BACE_386,10,9,1.5
BACE_386,7,11,1.0
BACE_386,11,7,1.0
BACE_386,11,12,1.0
BACE_386,12,11,1.0
BACE_386,12,13,1.0
BACE_386,13,12,1.0
BACE_386,13,14,1.0
BACE_386,14,13,1.0
BACE_386,14,15,2.0
BACE_386,15,14,2.0
BACE_386,14,16,1.0
BACE_386,16,14,1.0
BACE_386,16,17,1.0
BACE_386,17,16,1.0
BACE_386,17,18,1.0
BACE_386,18,17,1.0
BACE_386,18,19,1.0
BACE_386,19,18,1.0
BACE_386,19,20,1.0
BACE_386,20,19,1.0
BACE_386,12,21,1.0
BACE_386,21,12,1.0
BACE_386,21,22,1.0
BACE_386,22,21,1.0
BACE_386,21,23,1.0
BACE_386,23,21,1.0
BACE_386,23,24,1.0
BACE_386,24,23,1.0
BACE_386,24,25,1.0
BACE_386,25,24,1.0
BACE_386,25,26,1.0
BACE_386,26,25,1.0
BACE_386,26,27,1.0
BACE_386,27,26,1.0
BACE_386,27,28,1.0
BACE_386,28,27,1.0
BACE_386,28,29,1.0
BACE_386,29,28,1.0
BACE_386,29,30,1.5
BACE_386,30,29,1.5
BACE_386,30,31,1.5
BACE_386,31,30,1.5
BACE_386,31,32,1.5
BACE_386,32,31,1.5
BACE_386,32,33,1.5
BACE_386,33,32,1.5
BACE_386,33,34,1.5
BACE_386,34,33,1.5
BACE_386,32,35,1.0
BACE_386,35,32,1.0
BACE_386,35,36,1.0
BACE_386,36,35,1.0
BACE_386,36,37,1.0
BACE_386,37,36,1.0
BACE_386,36,38,1.0
BACE_386,38,36,1.0
BACE_386,36,39,1.0
BACE_386,39,36,1.0
BACE_386,27,40,1.0
BACE_386,40,27,1.0
BACE_386,40,41,1.0
BACE_386,41,40,1.0
BACE_386,41,42,1.0
BACE_386,42,41,1.0
BACE_386,4,0,1.5
BACE_386,0,4,1.5
BACE_386,10,5,1.5
BACE_386,5,10,1.5
BACE_386,20,16,1.0
BACE_386,16,20,1.0
BACE_386,34,25,1.0
BACE_386,25,34,1.0
BACE_386,42,27,1.0
BACE_386,27,42,1.0
BACE_386,34,29,1.5
BACE_386,29,34,1.5
BACE_199,0,1,1.0
BACE_199,1,0,1.0
BACE_199,1,2,1.5
BACE_199,2,1,1.5
BACE_199,2,3,1.5
BACE_199,3,2,1.5
BACE_199,3,4,1.5
BACE_199,4,3,1.5
BACE_199,4,5,1.5
BACE_199,5,4,1.5
BACE_199,5,6,1.5
BACE_199,6,5,1.5
BACE_199,6,7,1.5
BACE_199,7,6,1.5
BACE_199,7,8,1.5
BACE_199,8,7,1.5
BACE_199,8,9,1.5
BACE_199,9,8,1.5
BACE_199,6,10,1.0
BACE_199,10,6,1.0
BACE_199,10,11,1.0
BACE_199,11,10,1.0
BACE_199,11,12,1.0
BACE_199,12,11,1.0
BACE_199,12,13,1.0
BACE_199,13,12,1.0
BACE_199,5,14,1.0
BACE_199,14,5,1.0
BACE_199,9,1,1.5
BACE_199,1,9,1.5
BACE_199,7,3,1.5
BACE_199,3,7,1.5
BACE_403,0,1,1.0
BACE_403,1,0,1.0
BACE_403,1,2,1.0
BACE_403,2,1,1.0
BACE_403,2,3,3.0
BACE_403,3,2,3.0
BACE_403,3,4,1.0
BACE_403,4,3,1.0
BACE_403,4,5,1.5
BACE_403,5,4,1.5
BACE_403,5,6,1.5
BACE_403,6,5,1.5
BACE_403,6,7,1.5
BACE_403,7,6,1.5
BACE_403,7,8,1.5
BACE_403,8,7,1.5
BACE_403,8,9,1.5
BACE_403,9,8,1.5
BACE_403,6,10,1.0
BACE_403,10,6,1.0
BACE_403,10,11,1.0
BACE_403,11,10,1.0
BACE_403,11,12,2.0
BACE_403,12,11,2.0
BACE_403,12,13,1.0
BACE_403,13,12,1.0
BACE_403,12,14,1.0
BACE_403,14,12,1.0
BACE_403,14,15,1.0
BACE_403,15,14,1.0
BACE_403,14,16,1.0
BACE_403,16,14,1.0
BACE_403,16,17,2.0
BACE_403,17,16,2.0
BACE_403,10,18,1.0
BACE_403,18,10,1.0
BACE_403,18,19,1.5
BACE_403,19,18,1.5
BACE_403,19,20,1.5
BACE_403,20,19,1.5
BACE_403,20,21,1.5
BACE_403,21,20,1.5
BACE_403,21,22,1.0
BACE_403,22,21,1.0
BACE_403,22,23,1.0
BACE_403,23,22,1.0
BACE_403,23,24,1.0
BACE_403,24,23,1.0
BACE_403,23,25,1.0
BACE_403,25,23,1.0
BACE_403,21,26,1.5
BACE_403,26,21,1.5
BACE_403,26,27,1.5
BACE_403,27,26,1.5
BACE_403,9,4,1.5
BACE_403,4,9,1.5
BACE_403,16,10,1.0
BACE_403,10,16,1.0
BACE_403,27,18,1.5
BACE_403,18,27,1.5
BACE_280,0,1,1.0
BACE_280,1,0,1.0
BACE_280,1,2,1.5
BACE_280,2,1,1.5
BACE_280,2,3,1.5
BACE_280,3,2,1.5
BACE_280,3,4,1.5
BACE_280,4,3,1.5
BACE_280,4,5,1.5
BACE_280,5,4,1.5
BACE_280,5,6,1.0
BACE_280,6,5,1.0
BACE_280,5,7,1.5
BACE_280,7,5,1.5
BACE_280,3,8,1.0
BACE_280,8,3,1.0
BACE_280,8,9,1.0
BACE_280,9,8,1.0
BACE_280,9,10,1.0
BACE_280,10,9,1.0
BACE_280,10,11,1.0
BACE_280,11,10,1.0
BACE_280,11,12,2.0
BACE_280,12,11,2.0
BACE_280,11,13,1.0
BACE_280,13,11,1.0
BACE_280,13,14,1.5
BACE_280,14,13,1.5
BACE_280,14,15,1.5
BACE_280,15,14,1.5
BACE_280,15,16,1.5
BACE_280,16,15,1.5
BACE_280,16,17,1.5
BACE_280,17,16,1.5
BACE_280,17,18,1.5
BACE_280,18,17,1.5
BACE_280,17,19,1.0
BACE_280,19,17,1.0
BACE_280,19,20,2.0
BACE_280,20,19,2.0
BACE_280,20,21,1.0
BACE_280,21,20,1.0
BACE_280,21,22,1.0
BACE_280,22,21,1.0
BACE_280,19,23,1.0
BACE_280,23,19,1.0
BACE_280,15,24,1.0
BACE_280,24,15,1.0
BACE_280,24,25,2.0
BACE_280,25,24,2.0
BACE_280,24,26,1.0
BACE_280,26,24,1.0
BACE_280,26,27,1.0
BACE_280,27,26,1.0
BACE_280,27,28,1.0
BACE_280,28,27,1.0
BACE_280,28,29,1.0
BACE_280,29,28,1.0
BACE_280,26,30,1.0
BACE_280,30,26,1.0
BACE_280,30,31,1.0
BACE_280,31,30,1.0
BACE_280,31,32,1.0
BACE_280,32,31,1.0
BACE_280,9,33,1.0
BACE_280,33,9,1.0
BACE_280,33,34,1.0
BACE_280,34,33,1.0
BACE_280,33,35,1.0
BACE_280,35,33,1.0
BACE_280,35,36,1.0
BACE_280,36,35,1.0
BACE_280,36,37,1.0
BACE_280,37,36,1.0
BACE_280,37,38,1.0
BACE_280,38,37,1.0
BACE_280,38,39,1.5
BACE_280,39,38,1.5
BACE_280,39,40,1.5
BACE_280,40,39,1.5
BACE_280,40,41,1.0
BACE_280,41,40,1.0
BACE_280,41,42,1.0
BACE_280,42,41,1.0
BACE_280,40,43,1.5
BACE_280,43,40,1.5
BACE_280,43,44,1.5
BACE_280,44,43,1.5
BACE_280,44,45,1.5
BACE_280,45,44,1.5
BACE_280,7,1,1.5
BACE_280,1,7,1.5
BACE_280,18,13,1.5
BACE_280,13,18,1.5
BACE_280,45,38,1.5
BACE_280,38,45,1.5
BACE_934,0,1,1.0
BACE_934,1,0,1.0
BACE_934,1,2,1.5
BACE_934,2,1,1.5
BACE_934,2,3,1.5
BACE_934,3,2,1.5
BACE_934,3,4,1.5
BACE_934,4,3,1.5
BACE_934,4,5,1.5
BACE_934,5,4,1.5
BACE_934,5,6,1.0
BACE_934,6,5,1.0
BACE_934,5,7,1.5
BACE_934,7,5,1.5
BACE_934,3,8,1.0
BACE_934,8,3,1.0
BACE_934,8,9,1.0
BACE_934,9,8,1.0
BACE_934,9,10,1.0
BACE_934,10,9,1.0
BACE_934,10,11,1.0
BACE_934,11,10,1.0
BACE_934,11,12,2.0
BACE_934,12,11,2.0
BACE_934,11,13,1.0
BACE_934,13,11,1.0
BACE_934,9,14,1.0
BACE_934,14,9,1.0
BACE_934,14,15,1.0
BACE_934,15,14,1.0
BACE_934,14,16,1.0
BACE_934,16,14,1.0
BACE_934,16,17,1.0
BACE_934,17,16,1.0
BACE_934,17,18,1.0
BACE_934,18,17,1.0
BACE_934,18,19,1.0
BACE_934,19,18,1.0
BACE_934,19,20,1.0
BACE_934,20,19,1.0
BACE_934,20,21,1.0
BACE_934,21,20,1.0
BACE_934,21,22,1.0
BACE_934,22,21,1.0
BACE_934,22,23,1.0
BACE_934,23,22,1.0
BACE_934,23,24,1.0
BACE_934,24,23,1.0
BACE_934,24,25,1.0
BACE_934,25,24,1.0
BACE_934,23,26,2.0
BACE_934,26,23,2.0
BACE_934,21,27,1.0
BACE_934,27,21,1.0
BACE_934,27,28,1.0
BACE_934,28,27,1.0
BACE_934,18,29,1.0
BACE_934,29,18,1.0
BACE_934,29,30,1.5
BACE_934,30,29,1.5
BACE_934,30,31,1.5
BACE_934,31,30,1.5
BACE_934,31,32,1.5
BACE_934,32,31,1.5
BACE_934,32,33,1.5
BACE_934,33,32,1.5
BACE_934,33,34,1.5
BACE_934,34,33,1.5
BACE_934,31,35,1.0
BACE_934,35,31,1.0
BACE_934,35,36,1.0
BACE_934,36,35,1.0
BACE_934,35,37,1.0
BACE_934,37,35,1.0
BACE_934,35,38,1.0
BACE_934,38,35,1.0
BACE_934,7,1,1.5
BACE_934,1,7,1.5
BACE_934,28,18,1.0
BACE_934,18,28,1.0
BACE_934,34,29,1.5
BACE_934,29,34,1.5
BACE_625,0,1,1.0
BACE_625,1,0,1.0
BACE_625,1,2,1.5
BACE_625,2,1,1.5
BACE_625,2,3,1.5
BACE_625,3,2,1.5
BACE_625,3,4,1.5
BACE_625,4,3,1.5
BACE_625,4,5,1.5
BACE_625,5,4,1.5
BACE_625,5,6,1.5
BACE_625,6,5,1.5
BACE_625,6,7,1.0
BACE_625,7,6,1.0
BACE_625,7,8,1.5
BACE_625,8,7,1.5
BACE_625,8,9,1.5
BACE_625,9,8,1.5
BACE_625,9,10,1.5
BACE_625,10,9,1.5
BACE_625,10,11,1.5
BACE_625,11,10,1.5
BACE_625,11,12,1.5
BACE_625,12,11,1.5
BACE_625,4,13,1.0
BACE_625,13,4,1.0
BACE_625,13,14,1.0
BACE_625,14,13,1.0
BACE_625,14,15,2.0
BACE_625,15,14,2.0
BACE_625,15,16,1.0
BACE_625,16,15,1.0
BACE_625,15,17,1.0
BACE_625,17,15,1.0
BACE_625,17,18,1.5
BACE_625,18,17,1.5
BACE_625,18,19,1.5
BACE_625,19,18,1.5
BACE_625,19,20,1.5
BACE_625,20,19,1.5
BACE_625,20,21,1.5
BACE_625,21,20,1.5
BACE_625,21,22,1.5
BACE_625,22,21,1.5
BACE_625,22,23,1.0
BACE_625,23,22,1.0
BACE_625,13,24,1.0
BACE_625,24,13,1.0
BACE_625,24,25,1.5
BACE_625,25,24,1.5
BACE_625,25,26,1.5
BACE_625,26,25,1.5
BACE_625,26,27,1.5
BACE_625,27,26,1.5
BACE_625,27,28,1.5
BACE_625,28,27,1.5
BACE_625,28,29,1.5
BACE_625,29,28,1.5
BACE_625,26,30,1.0
BACE_625,30,26,1.0
BACE_625,30,31,1.0
BACE_625,31,30,1.0
BACE_625,30,32,1.0
BACE_625,32,30,1.0
BACE_625,6,1,1.5
BACE_625,1,6,1.5
BACE_625,12,7,1.5
BACE_625,7,12,1.5
BACE_625,18,13,1.0
BACE_625,13,18,1.0
BACE_625,29,24,1.5
BACE_625,24,29,1.5
BACE_625,22,17,1.5
BACE_625,17,22,1.5
BACE_1002,0,1,1.0
BACE_1002,1,0,1.0
BACE_1002,1,2,1.5
BACE_1002,2,1,1.5
BACE_1002,2,3,1.5
BACE_1002,3,2,1.5
BACE_1002,3,4,1.5
BACE_1002,4,3,1.5
BACE_1002,4,5,1.5
BACE_1002,5,4,1.5
BACE_1002,5,6,1.0
BACE_1002,6,5,1.0
BACE_1002,5,7,1.5
BACE_1002,7,5,1.5
BACE_1002,3,8,1.0
BACE_1002,8,3,1.0
BACE_1002,8,9,1.0
BACE_1002,9,8,1.0
BACE_1002,9,10,1.0
BACE_1002,10,9,1.0
BACE_1002,10,11,1.0
BACE_1002,11,10,1.0
BACE_1002,11,12,2.0
BACE_1002,12,11,2.0
BACE_1002,11,13,1.0
BACE_1002,13,11,1.0
BACE_1002,9,14,1.0
BACE_1002,14,9,1.0
BACE_1002,14,15,1.0
BACE_1002,15,14,1.0
BACE_1002,14,16,1.0
BACE_1002,16,14,1.0
BACE_1002,16,17,1.0
BACE_1002,17,16,1.0
BACE_1002,17,18,1.0
BACE_1002,18,17,1.0
BACE_1002,18,19,1.0
BACE_1002,19,18,1.0
BACE_1002,19,20,1.0
BACE_1002,20,19,1.0
BACE_1002,18,21,1.0
BACE_1002,21,18,1.0
BACE_1002,21,22,1.5
BACE_1002,22,21,1.5
BACE_1002,22,23,1.5
BACE_1002,23,22,1.5
BACE_1002,23,24,1.5
BACE_1002,24,23,1.5
BACE_1002,24,25,1.5
BACE_1002,25,24,1.5
BACE_1002,25,26,1.5
BACE_1002,26,25,1.5
BACE_1002,23,27,1.0
BACE_1002,27,23,1.0
BACE_1002,27,28,1.0
BACE_1002,28,27,1.0
BACE_1002,28,29,1.0
BACE_1002,29,28,1.0
BACE_1002,27,30,1.0
BACE_1002,30,27,1.0
BACE_1002,30,31,1.0
BACE_1002,31,30,1.0
BACE_1002,27,32,1.0
BACE_1002,32,27,1.0
BACE_1002,7,1,1.5
BACE_1002,1,7,1.5
BACE_1002,20,18,1.0
BACE_1002,18,20,1.0
BACE_1002,26,21,1.5
BACE_1002,21,26,1.5
BACE_1147,0,1,1.5
BACE_1147,1,0,1.5
BACE_1147,1,2,1.5
BACE_1147,2,1,1.5
BACE_1147,2,3,1.5
BACE_1147,3,2,1.5
BACE_1147,3,4,1.5
BACE_1147,4,3,1.5
BACE_1147,4,5,1.5
BACE_1147,5,4,1.5
BACE_1147,2,6,1.0
BACE_1147,6,2,1.0
BACE_1147,6,7,1.5
BACE_1147,7,6,1.5
BACE_1147,7,8,1.5
BACE_1147,8,7,1.5
BACE_1147,8,9,1.5
BACE_1147,9,8,1.5
BACE_1147,9,10,1.5
BACE_1147,10,9,1.5
BACE_1147,10,11,1.5
BACE_1147,11,10,1.5
BACE_1147,8,12,1.0
BACE_1147,12,8,1.0
BACE_1147,12,13,1.0
BACE_1147,13,12,1.0
BACE_1147,13,14,2.0
BACE_1147,14,13,2.0
BACE_1147,14,15,1.0
BACE_1147,15,14,1.0
BACE_1147,14,16,1.0
BACE_1147,16,14,1.0
BACE_1147,16,17,2.0
BACE_1147,17,16,2.0
BACE_1147,16,18,1.0
BACE_1147,18,16,1.0
BACE_1147,12,19,1.0
BACE_1147,19,12,1.0
BACE_1147,19,20,1.5
BACE_1147,20,19,1.5
BACE_1147,20,21,1.5
BACE_1147,21,20,1.5
BACE_1147,21,22,1.5
BACE_1147,22,21,1.5
BACE_1147,22,23,1.5
BACE_1147,23,22,1.5
BACE_1147,23,24,1.5
BACE_1147,24,23,1.5
BACE_1147,5,0,1.5
BACE_1147,0,5,1.5
BACE_1147,11,6,1.5
BACE_1147,6,11,1.5
BACE_1147,17,12,1.0
BACE_1147,12,17,1.0
BACE_1147,24,19,1.5
BACE_1147,19,24,1.5
BACE_1377,0,1,2.0
BACE_1377,1,0,2.0
BACE_1377,0,2,2.0
BACE_1377,2,0,2.0
BACE_1377,0,3,1.0
BACE_1377,3,0,1.0
BACE_1377,3,4,1.0
BACE_1377,4,3,1.0
BACE_1377,3,5,1.0
BACE_1377,5,3,1.0
BACE_1377,5,6,1.5
BACE_1377,6,5,1.5
BACE_1377,6,7,1.5
BACE_1377,7,6,1.5
BACE_1377,7,8,1.5
BACE_1377,8,7,1.5
BACE_1377,8,9,1.5
BACE_1377,9,8,1.5
BACE_1377,9,10,1.5
BACE_1377,10,9,1.5
BACE_1377,9,11,1.0
